# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		6126		4485		2769
1		4981		8708		2975
2		4424		12853		3045
3		4098		16936		3076
4		3835		21044		3118
5		3636		25093		3166
6		3466		29160		3171
7		3379		33183		3188
8		3224		37218		3215
9		3142		41229		3223
10		3064		45273		3259
11		2980		49231		3276
12		2879		53218		3282
13		2835		57198		3306
14		2766		61207		3308
15		2707		65189		3310
16		2673		69190		3307
17		2635		73176		3312
18		2597		77149		3320
19		2597		81144		3323
20		2574		85110		3330
21		2527		89055		3327
22		2460		92967		3344
23		2438		96947		3335
24		2446		100882		3329
25		2371		104837		3335
26		2363		108753		3328
27		2357		112714		3332
28		2318		116691		3337
29		2303		120606		3347
30		2311		124531		3343
31		2298		128521		3345
32		2271		132487		3327
33		2237		136442		3331
34		2169		140380		3339
35		2137		144304		3343
36		2084		148249		3348
37		2122		152176		3354
38		2097		156105		3363
39		2063		160038		3364
40		2045		163915		3381
41		2032		167875		3384
42		2022		171799		3383
43		2007		175790		3396
44		1993		179771		3396
45		1974		183673		3409
46		1971		187615		3414
47		1923		191590		3412
48		1906		195503		3417
49		1881		199444		3424
50		1883		203371		3403
51		1917		207297		3392
52		1890		211218		3390
53		1868		215188		3403
54		1863		219086		3399
55		1829		223010		3403
56		1791		226907		3407
57		1784		230833		3423
58		1801		234767		3421
59		1787		238709		3427
60		1791		242680		3447
61		1809		246625		3443
62		1774		250522		3442
63		1772		254430		3423
64		1761		258361		3431
65		1742		262262		3417
66		1744		266197		3414
67		1726		270106		3421
68		1729		274013		3434
69		1740		277916		3429
70		1742		281855		3434
71		1753		285788		3436
72		1733		289685		3431
73		1710		293593		3429
74		1698		297562		3419
75		1699		301493		3425
76		1677		305411		3437
77		1651		309357		3422
78		1666		313239		3416
79		1653		317195		3422
80		1658		321121		3416
81		1660		325016		3419
82		1663		328924		3409
83		1659		332792		3414
84		1668		336720		3418
85		1667		340619		3415
86		1666		344548		3425
87		1672		348511		3436
88		1668		352410		3445
89		1651		356315		3434
90		1642		360256		3427
91		1639		364190		3422
92		1615		368107		3426
93		1608		372012		3434
94		1606		375907		3429
95		1594		379827		3427
96		1590		383747		3431
97		1592		387696		3431
98		1610		391592		3426
99		1585		395489		3425
100		1591		399413		3418
101		1581		403324		3419
102		1577		407194		3425
103		1551		411094		3436
104		1537		414994		3439
105		1526		418899		3442
106		1528		422848		3436
107		1537		426801		3439
108		1523		430667		3435
109		1542		434570		3436
110		1504		438488		3436
111		1486		442425		3440
112		1498		446368		3438
113		1510		450284		3425
114		1511		454230		3417
115		1506		458156		3431
116		1470		462066		3441
117		1460		466022		3443
118		1433		469895		3446
119		1426		473819		3443
120		1432		477701		3442
121		1442		481588		3447
122		1433		485467		3446
123		1462		489395		3449
124		1472		493305		3456
125		1467		497170		3455
126		1457		501102		3454
127		1469		505031		3442
128		1439		508943		3445
129		1453		512842		3449
130		1470		516748		3451
131		1452		520669		3447
132		1452		524615		3438
133		1440		528575		3446
134		1446		532467		3442
135		1474		536399		3445
136		1448		540337		3434
137		1447		544229		3431
138		1434		548109		3434
139		1432		552025		3441
140		1411		555935		3432
141		1425		559837		3430
142		1408		563730		3429
143		1417		567672		3420
144		1411		571578		3413
145		1411		575516		3417
146		1404		579421		3412
147		1395		583338		3428
148		1402		587235		3418
149		1397		591148		3423
150		1388		595055		3412
151		1390		598933		3409
152		1371		602833		3418
153		1356		606734		3409
154		1366		610683		3405
155		1362		614622		3416
156		1358		618479		3412
157		1370		622361		3416
158		1383		626280		3411
159		1395		630189		3413
160		1379		634124		3407
161		1388		638020		3412
162		1396		641951		3409
163		1400		645874		3418
164		1405		649839		3426
165		1359		653750		3426
166		1345		657636		3420
167		1346		661509		3422
168		1362		665373		3444
169		1366		669298		3436
170		1365		673209		3430
171		1357		677125		3436
172		1361		681005		3440
173		1361		684968		3429
174		1344		688895		3429
175		1356		692773		3426
176		1356		696718		3413
177		1349		700577		3413
178		1362		704478		3412
179		1359		708428		3416
180		1355		712309		3417
181		1341		716216		3412
182		1339		720103		3411
183		1346		724031		3421
184		1344		727959		3420
185		1339		731868		3423
186		1320		735802		3427
187		1329		739786		3422
188		1324		743739		3427
189		1312		747616		3427
190		1310		751494		3441
191		1309		755391		3448
192		1318		759308		3443
193		1308		763216		3441
194		1307		767123		3440
195		1315		770999		3438
196		1295		774904		3437
197		1306		778842		3435
198		1302		782690		3443
199		1294		786624		3438
200		1270		790504		3439
201		1268		794413		3440
202		1278		798344		3439
203		1268		802263		3437
204		1256		806164		3437
205		1267		810012		3437
206		1267		813877		3444
207		1268		817724		3448
208		1273		821641		3446
209		1255		825554		3445
210		1251		829471		3451
211		1260		833409		3446
212		1250		837304		3449
213		1260		841200		3448
214		1260		845112		3451
