# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		567835		61606		42489
1		514972		121215		44277
2		467840		179149		45266
3		432758		235880		45494
4		402156		291929		45824
5		378488		347358		45903
6		360344		402478		46188
7		346094		457324		46164
8		333346		511957		46144
9		322417		566502		46305
10		313945		620815		46371
11		306391		675190		46236
12		299557		729511		46540
13		293517		783682		46462
14		288770		837868		46495
15		284417		891969		46506
16		278678		946018		46571
17		274621		1000076		46545
18		271618		1054141		46608
19		267741		1108177		46623
20		265052		1162115		46545
21		261691		1215919		46599
22		259122		1269787		46553
23		257239		1323512		46511
24		255046		1377363		46536
25		252612		1431108		46559
26		251027		1484842		46594
27		248996		1538644		46611
28		247823		1592349		46617
29		246162		1646094		46565
30		244574		1699749		46666
31		243312		1753482		46674
32		242121		1807161		46682
33		240656		1860932		46720
34		239482		1914574		46723
35		238026		1968208		46792
36		236677		2021710		46640
37		236364		2075190		46663
38		235307		2128792		46807
39		234082		2182347		46786
40		233016		2235737		46777
41		232175		2289283		46774
42		230471		2342712		46876
43		229705		2396111		46915
44		229238		2449611		46827
45		228171		2503009		46744
46		227419		2556485		46809
47		226648		2609949		46743
48		226492		2663341		46890
49		226062		2716725		46739
50		225653		2770105		46776
51		224880		2823446		46854
52		223576		2876683		46869
53		222313		2929971		46717
54		221111		2983273		46849
55		220550		3036590		46812
56		219933		3089962		46797
57		219273		3143192		46793
58		218359		3196496		46817
59		217201		3249674		46786
60		216230		3302781		46780
61		215466		3355997		46887
62		214963		3409186		46851
63		214000		3462370		46791
64		213589		3515545		46834
65		213475		3568685		46803
66		213416		3621884		46948
67		212457		3674828		46915
68		211905		3727769		46884
69		211800		3780677		46787
70		211123		3833604		46803
71		210572		3886451		46840
72		210522		3939397		46823
73		210382		3992255		46740
74		210250		4045194		46863
75		210053		4098032		46872
76		209792		4150918		46926
77		209220		4203785		46852
78		209270		4256629		46893
79		208813		4309433		46930
80		208440		4362286		46882
81		208099		4414937		46875
82		207687		4467747		46917
83		207295		4520508		46888
84		207151		4573245		46857
85		207132		4625974		46915
86		206905		4678792		46949
87		206762		4731572		46936
88		206606		4784273		47016
89		207069		4837029		46868
90		206404		4889743		46906
91		206215		4942393		46795
92		206171		4995098		46864
93		205815		5047684		46867
94		205563		5100329		46908
95		205463		5153060		46872
96		204819		5205690		46993
97		204957		5258247		46906
98		204495		5310850		46939
99		203906		5363476		46948
100		203622		5415950		46940
101		203397		5468502		46807
102		203237		5521032		46938
103		202683		5573569		46793
104		202518		5626116		46925
105		201987		5678533		46866
106		201801		5730953		46923
107		201526		5783368		46881
108		201275		5835807		46910
109		201048		5888200		46893
110		200681		5940659		46868
111		200308		5993042		46856
112		200064		6045519		46915
113		199353		6097981		46906
114		199314		6150416		46969
115		198941		6202900		46855
116		199505		6255448		46990
117		199454		6307971		46907
118		199265		6360369		46895
119		199208		6412844		46867
120		199042		6465211		46990
121		199042		6517645		46866
122		198715		6570066		46898
123		198351		6622555		46928
124		198042		6675032		46939
125		197767		6727393		46845
126		197538		6779783		46892
127		197183		6832089		46859
128		196565		6884365		46905
129		196318		6936691		46885
130		196187		6989005		46877
131		196003		7041261		46882
132		195406		7093524		46834
133		194944		7145807		46866
134		194666		7198064		46893
135		194397		7250250		46863
136		194064		7302490		46831
137		193823		7354693		46844
138		193718		7406878		46922
139		193160		7459104		46791
140		192781		7511361		46829
141		192825		7563500		46825
142		192907		7615567		46902
143		192774		7667690		46826
144		192810		7719858		46889
145		192519		7772054		46789
146		192184		7824230		46868
147		192074		7876322		46772
148		192061		7928354		46875
149		191703		7980464		46782
150		191465		8032569		46871
151		191362		8084711		46915
152		191351		8136806		46926
153		191086		8188956		46857
154		190786		8241028		46794
155		190540		8293050		46824
156		190331		8345160		46934
157		190394		8397145		46831
158		190432		8449146		46894
159		190394		8501174		46780
160		190373		8553176		46923
161		190342		8605241		46834
162		190440		8657321		46888
163		190275		8709299		46844
164		190059		8761285		46848
165		190046		8813317		46813
166		190052		8865365		46895
167		189836		8917305		46848
168		189887		8969323		46925
169		189769		9021314		46816
170		189898		9073374		46856
171		189897		9125458		46871
172		189376		9177400		46857
173		189072		9229459		46844
174		189127		9281508		46767
175		188965		9333506		46748
176		188884		9385470		46806
177		188737		9437444		46797
178		188264		9489358		46795
179		188309		9541176		46839
180		188387		9593100		46921
181		188463		9644996		46784
182		188263		9696931		46875
183		188531		9748870		46892
184		188528		9800800		46950
185		188584		9852683		46906
186		188386		9904580		46939
187		188294		9956439		46852
188		188138		10008348		46871
189		188019		10060288		46904
190		187824		10112196		46838
191		187546		10164061		46823
192		187323		10215879		46861
193		187300		10267768		46807
194		187307		10319632		46892
195		187329		10371461		46866
196		187308		10423266		46937
197		187182		10474994		46834
198		187109		10526802		46869
199		187070		10578573		46799
200		186904		10630394		46838
201		186917		10682196		46840
202		186936		10734050		46860
203		186742		10785767		46848
204		186771		10837520		46884
205		186646		10889312		46839
206		186600		10940978		46841
207		186535		10992773		46872
208		186368		11044488		46850
209		186138		11096205		46840
210		185887		11147904		46822
211		185867		11199638		46832
212		185834		11251451		46812
213		186014		11303173		46820
214		185849		11354918		46838
215		185897		11406668		46876
216		185763		11458382		46885
217		185861		11510158		46816
218		185751		11561824		46864
219		185778		11613515		46781
220		185653		11665182		46949
221		185689		11716912		46884
222		185400		11768652		46903
223		185376		11820352		46854
224		185272		11872036		46860
225		185296		11923768		46867
226		185177		11975480		46903
227		185113		12027075		46844
228		185103		12078706		46921
229		185199		12130405		46817
230		185268		12182038		46820
231		185031		12233665		46816
232		185079		12285343		46852
233		184913		12337001		46819
234		184974		12388590		46910
235		184898		12440191		46849
236		184979		12491818		46923
237		184975		12543409		46823
238		184774		12594990		46895
239		184586		12646571		46874
240		184641		12698172		46863
241		184661		12749742		46825
242		184572		12801254		46879
243		184468		12852911		46810
244		184470		12904457		46962
245		184423		12956019		46813
246		184458		13007609		46857
247		184473		13059164		46751
248		184451		13110703		46856
249		184368		13162222		46818
