# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		362063		62258		40591
1		257716		121259		45198
2		223223		178506		46475
3		205918		234897		46922
4		194875		290786		47183
5		186250		346305		47345
6		181566		401504		47479
7		174307		456760		47480
8		168644		511742		47544
9		164066		566337		47523
10		161341		620931		47509
11		158589		675465		47576
12		155697		729775		47589
13		153221		784155		47543
14		151988		838450		47556
15		151246		892569		47608
16		150066		946740		47705
17		148343		1000765		47677
18		146891		1054692		47731
19		146064		1108670		47752
20		145813		1162653		47748
21		145537		1216626		47685
22		145332		1270433		47705
23		145113		1324470		47726
24		144715		1378442		47709
25		144608		1432207		47719
26		144223		1486011		47698
27		144384		1539921		47656
28		144098		1593639		47692
29		144059		1647396		47677
30		144421		1701169		47671
31		143856		1755015		47697
32		143119		1808825		47715
33		143262		1862678		47741
34		142958		1916546		47793
35		142788		1970340		47766
36		143111		2024023		47776
37		142577		2077594		47733
38		142444		2131211		47696
39		142544		2184824		47675
40		142444		2238411		47612
41		142094		2292159		47628
42		141934		2345788		47619
43		141801		2399683		47702
44		141746		2453301		47781
45		141684		2506849		47788
46		141151		2560568		47816
47		141174		2614275		47778
48		140981		2667962		47810
49		141194		2721793		47758
50		140876		2775598		47781
51		141081		2829356		47828
52		140943		2883100		47809
53		140847		2936726		47791
54		141073		2990316		47761
55		140764		3043927		47731
56		140914		3097420		47672
57		140842		3151176		47683
58		140881		3204983		47737
59		140838		3258660		47819
60		141264		3312312		47790
61		141219		3366082		47759
62		140778		3419752		47794
63		140521		3473616		47731
64		140122		3527282		47761
65		140110		3581035		47710
66		140324		3634780		47726
67		140320		3688453		47720
68		140031		3742042		47664
69		140223		3795713		47637
70		140057		3849431		47703
71		138919		3902929		47698
72		138097		3956591		47789
73		137759		4010211		47788
74		137078		4063701		47741
75		137131		4117254		47705
76		137260		4170782		47710
77		137458		4224441		47727
78		137007		4277940		47701
79		137134		4331455		47660
80		137088		4385086		47721
81		136976		4438616		47684
82		136759		4492069		47712
83		136569		4545628		47771
84		136468		4599190		47785
85		136196		4652679		47796
86		136014		4706195		47810
87		136195		4759696		47773
88		135805		4813236		47780
89		135799		4866576		47829
90		135941		4920010		47788
91		135968		4973613		47779
92		135915		5026839		47784
93		135508		5080325		47835
94		135412		5133648		47796
95		135440		5187023		47752
96		134988		5240384		47752
97		135006		5293912		47762
98		134842		5347204		47704
99		134701		5400581		47707
100		134379		5454012		47714
101		134471		5507268		47696
102		134303		5560688		47663
103		134253		5613878		47709
104		134078		5667089		47677
105		134342		5720458		47705
106		133942		5773690		47750
107		133832		5826949		47731
108		133549		5880307		47672
109		133456		5933783		47657
110		133601		5986936		47686
111		133514		6040128		47674
112		133723		6093421		47748
113		133472		6146756		47728
114		133599		6200014		47686
115		133677		6253379		47705
116		133601		6306619		47730
117		133495		6359694		47778
118		133445		6412905		47764
119		133437		6466128		47749
120		133472		6519452		47756
121		133457		6572745		47701
122		133357		6625909		47679
123		133215		6679211		47723
124		133064		6732411		47714
125		132978		6785554		47727
126		133168		6838692		47736
127		133143		6891826		47732
128		133204		6945119		47821
129		132779		6998381		47817
130		132801		7051607		47796
131		132895		7104870		47769
132		132806		7158010		47780
133		132409		7211288		47763
134		132494		7264426		47772
135		132244		7317576		47785
136		132264		7370441		47807
137		132387		7423581		47855
138		132376		7476552		47859
139		132242		7529800		47829
140		131908		7582968		47872
141		132134		7636111		47827
142		131807		7689163		47771
143		131783		7742160		47745
144		131892		7795354		47721
145		131736		7848365		47716
146		131739		7901469		47750
147		131572		7954712		47716
148		131613		8008055		47738
149		131744		8061115		47811
150		131663		8114361		47774
151		131308		8167341		47805
152		131367		8220291		47852
153		131114		8273283		47776
154		131016		8326224		47797
155		131297		8379102		47844
156		131152		8432189		47816
157		131501		8485348		47788
158		131473		8538327		47789
159		131425		8591203		47833
160		131411		8643992		47810
161		131395		8697016		47786
162		131314		8749954		47754
163		131271		8802870		47766
164		131198		8855909		47822
165		131084		8909097		47813
166		130897		8961964		47768
167		130489		9014737		47795
168		130458		9067577		47780
169		130260		9120600		47779
170		130055		9173626		47754
171		130035		9226635		47767
172		129853		9279605		47786
173		129858		9332378		47746
174		129683		9385268		47752
175		129549		9438126		47762
176		129716		9490971		47760
177		129465		9543795		47706
178		129464		9596828		47682
179		129529		9649740		47689
180		129653		9702590		47687
181		129466		9755554		47684
182		129324		9808334		47768
183		129331		9861256		47769
184		129294		9914113		47749
185		129279		9966979		47711
186		128870		10019954		47722
187		128926		10072656		47681
188		128714		10125462		47638
189		128540		10178304		47643
190		128539		10231109		47696
191		128825		10283955		47716
192		128604		10336799		47705
193		128775		10389543		47751
194		128360		10442427		47746
195		128390		10495129		47761
196		128257		10547901		47780
197		128103		10600842		47762
198		128167		10653730		47735
199		128200		10706497		47736
200		128178		10759283		47773
201		128071		10812103		47783
202		128178		10864889		47815
203		128053		10917502		47847
204		128132		10970271		47799
205		127983		11023029		47794
206		127801		11075755		47808
207		127955		11128684		47843
208		127711		11181404		47807
209		127480		11233966		47792
210		127567		11286714		47752
211		127684		11339503		47739
212		127953		11392276		47754
213		127930		11445115		47752
214		127787		11497671		47772
215		127644		11550290		47729
216		127573		11602930		47746
217		127497		11655778		47742
218		127423		11708478		47773
219		127113		11761124		47789
220		127177		11813857		47790
221		127000		11866427		47760
222		127022		11919107		47796
223		126923		11971987		47869
224		126863		12024559		47807
225		126910		12077360		47780
226		126766		12129884		47768
227		126883		12182720		47813
228		126765		12235272		47809
229		126689		12288070		47820
230		126632		12340615		47836
231		126670		12393162		47821
232		126494		12445754		47806
233		126403		12498421		47794
234		126225		12551127		47816
235		126276		12603781		47835
236		126274		12656363		47833
237		126317		12709067		47851
238		126158		12761404		47875
239		126045		12813807		47826
240		125983		12866381		47859
241		125936		12918910		47771
242		125990		12971503		47789
243		125891		13024102		47757
244		125890		13076628		47702
245		125800		13129228		47731
246		125735		13181936		47735
247		125808		13234453		47757
248		125848		13286937		47757
249		125934		13339311		47747
250		125721		13391948		47769
251		125808		13444371		47794
252		125737		13496781		47815
253		125631		13549281		47800
254		125501		13601689		47837
255		125504		13654011		47855
256		125549		13706545		47837
257		125678		13759029		47827
258		125619		13811619		47790
259		125530		13864135		47761
260		125391		13916523		47751
261		125356		13968965		47770
262		125418		14021583		47772
263		125282		14073930		47786
264		125268		14126363		47806
265		125257		14178894		47788
266		125243		14231474		47773
267		125224		14283936		47746
268		125220		14336271		47792
269		125179		14388856		47853
270		125228		14441194		47826
271		125114		14493540		47849
272		125015		14546080		47849
273		125032		14598675		47850
274		124956		14651147		47856
275		124908		14703501		47848
276		124834		14755823		47845
277		124746		14808249		47829
278		124761		14860821		47854
279		124683		14913109		47866
280		124644		14965481		47873
281		124611		15017752		47899
282		124550		15070083		47858
283		124471		15122425		47859
284		124443		15174833		47866
285		124419		15227211		47867
286		124408		15279479		47869
287		124373		15331932		47845
288		124347		15384370		47843
289		124273		15436791		47825
290		124238		15489163		47817
291		124161		15541564		47820
292		124128		15593861		47826
293		124115		15646426		47830
294		124083		15698858		47824
295		124065		15751300		47835
296		124033		15803499		47812
297		123971		15855815		47819
298		123943		15907905		47783
299		123875		15960102		47796
300		123846		16012364		47819
301		123825		16064490		47810
302		123819		16116843		47818
303		123747		16169158		47824
304		123717		16221398		47840
305		123743		16273604		47836
306		123683		16325832		47841
307		123692		16378188		47848
308		123617		16430606		47830
309		123581		16482756		47823
310		123547		16535174		47829
311		123498		16587290		47826
312		123450		16639473		47823
313		123441		16691840		47825
314		123422		16744227		47820
315		123412		16796371		47807
316		123382		16848563		47827
317		123353		16900752		47819
318		123315		16953063		47829
319		123262		17005157		47804
320		123244		17057432		47794
321		123227		17109711		47807
322		123216		17161895		47803
323		123208		17214218		47793
324		123200		17266351		47802
325		123172		17318588		47811
326		123128		17370836		47821
327		123105		17423015		47822
